image_path,study_id,biopsy_num,step_size,expo_time,frame_number
LSM017_1_150_17.png,LSM017,1,0.1,0.15,17
LSM017_1_150_18.png,LSM017,1,0.1,0.15,18
LSM017_1_150_19.png,LSM017,1,0.1,0.15,19
LSM017_1_150_20.png,LSM017,1,0.1,0.15,20
LSM017_1_150_21.png,LSM017,1,0.1,0.15,21
LSM017_1_150_22.png,LSM017,1,0.1,0.15,22
LSM017_2_150_10.png,LSM017,2,0.1,0.15,10
LSM017_2_150_11.png,LSM017,2,0.1,0.15,11
LSM017_2_150_13.png,LSM017,2,0.1,0.15,13
LSM017_2_150_14.png,LSM017,2,0.1,0.15,14
LSM017_2_150_16.png,LSM017,2,0.1,0.15,16
LSM017_2_150_17.png,LSM017,2,0.1,0.15,17
LSM017_2_150_18.png,LSM017,2,0.1,0.15,18
LSM017_2_150_19.png,LSM017,2,0.1,0.15,19
LSM017_2_150_20.png,LSM017,2,0.1,0.15,20
LSM017_2_150_21.png,LSM017,2,0.1,0.15,21
LSM017_2_150_22.png,LSM017,2,0.1,0.15,22
LSM017_2_150_30.png,LSM017,2,0.1,0.15,30
LSM017_2_150_31.png,LSM017,2,0.1,0.15,31
LSM017_2_150_32.png,LSM017,2,0.1,0.15,32
LSM017_2_150_33.png,LSM017,2,0.1,0.15,33
LSM017_2_150_34.png,LSM017,2,0.1,0.15,34
LSM017_2_150_36.png,LSM017,2,0.1,0.15,36
LSM017_2_150_38.png,LSM017,2,0.1,0.15,38
LSM017_2_150_5.png,LSM017,2,0.1,0.15,5
LSM017_2_150_6.png,LSM017,2,0.1,0.15,6
LSM017_3_150_1.png,LSM017,3,0.1,0.15,1
LSM017_3_150_11.png,LSM017,3,0.1,0.15,11
LSM017_3_150_12.png,LSM017,3,0.1,0.15,12
LSM017_3_150_13.png,LSM017,3,0.1,0.15,13
LSM017_3_150_14.png,LSM017,3,0.1,0.15,14
LSM017_3_150_15.png,LSM017,3,0.1,0.15,15
LSM017_3_150_16.png,LSM017,3,0.1,0.15,16
LSM017_3_150_19.png,LSM017,3,0.1,0.15,19
LSM017_3_150_2.png,LSM017,3,0.1,0.15,2
LSM017_3_150_20.png,LSM017,3,0.1,0.15,20
LSM017_3_150_3.png,LSM017,3,0.1,0.15,3
LSM017_3_150_4.png,LSM017,3,0.1,0.15,4
LSM017_3_150_5.png,LSM017,3,0.1,0.15,5
LSM017_3_150_6.png,LSM017,3,0.1,0.15,6
LSM017_3_150_7.png,LSM017,3,0.1,0.15,7
LSM017_3_150_8.png,LSM017,3,0.1,0.15,8
LSM017_3_150_9.png,LSM017,3,0.1,0.15,9
LSM017_4_150_15.png,LSM017,4,0.1,0.15,15
LSM017_4_150_16.png,LSM017,4,0.1,0.15,16
LSM017_4_150_27.png,LSM017,4,0.1,0.15,27
LSM017_4_150_28.png,LSM017,4,0.1,0.15,28
LSM017_4_150_30.png,LSM017,4,0.1,0.15,30
LSM017_4_150_33.png,LSM017,4,0.1,0.15,33
LSM017_5_150_10.png,LSM017,5,0.1,0.15,10
LSM017_5_150_12.png,LSM017,5,0.1,0.15,12
LSM017_5_150_14.png,LSM017,5,0.1,0.15,14
LSM017_5_150_15.png,LSM017,5,0.1,0.15,15
LSM017_5_150_16.png,LSM017,5,0.1,0.15,16
LSM017_5_150_17.png,LSM017,5,0.1,0.15,17
LSM017_5_150_18.png,LSM017,5,0.1,0.15,18
LSM017_5_150_8.png,LSM017,5,0.1,0.15,8
LSM017_5_150_9.png,LSM017,5,0.1,0.15,9
LSM018_1_100_10.png,LSM018,1,0.1,0.1,10
LSM018_1_100_11.png,LSM018,1,0.1,0.1,11
LSM018_1_100_12.png,LSM018,1,0.1,0.1,12
LSM018_1_100_13.png,LSM018,1,0.1,0.1,13
LSM018_1_100_14.png,LSM018,1,0.1,0.1,14
LSM018_1_100_15.png,LSM018,1,0.1,0.1,15
LSM018_1_100_16.png,LSM018,1,0.1,0.1,16
LSM018_1_100_18.png,LSM018,1,0.1,0.1,18
LSM018_1_100_19.png,LSM018,1,0.1,0.1,19
LSM018_1_100_20.png,LSM018,1,0.1,0.1,20
LSM018_1_100_21.png,LSM018,1,0.1,0.1,21
LSM018_1_100_25.png,LSM018,1,0.1,0.1,25
LSM018_1_100_7.png,LSM018,1,0.1,0.1,7
LSM018_1_100_8.png,LSM018,1,0.1,0.1,8
LSM018_1_100_9.png,LSM018,1,0.1,0.1,9
LSM018_2_100_10.png,LSM018,2,0.1,0.1,10
LSM018_2_100_11.png,LSM018,2,0.1,0.1,11
LSM018_2_100_12.png,LSM018,2,0.1,0.1,12
LSM018_2_100_13.png,LSM018,2,0.1,0.1,13
LSM018_2_100_14.png,LSM018,2,0.1,0.1,14
LSM018_2_100_15.png,LSM018,2,0.1,0.1,15
LSM018_2_100_16.png,LSM018,2,0.1,0.1,16
LSM018_2_100_17.png,LSM018,2,0.1,0.1,17
LSM018_2_100_18.png,LSM018,2,0.1,0.1,18
LSM018_2_100_19.png,LSM018,2,0.1,0.1,19
LSM018_2_100_20.png,LSM018,2,0.1,0.1,20
LSM018_2_100_21.png,LSM018,2,0.1,0.1,21
LSM018_2_100_22.png,LSM018,2,0.1,0.1,22
LSM018_2_100_23.png,LSM018,2,0.1,0.1,23
LSM018_2_100_24.png,LSM018,2,0.1,0.1,24
LSM018_2_100_25.png,LSM018,2,0.1,0.1,25
LSM018_3_200_16.png,LSM018,3,0.1,0.2,16
LSM018_3_200_18.png,LSM018,3,0.1,0.2,18
LSM018_3_200_20.png,LSM018,3,0.1,0.2,20
LSM018_3_200_22.png,LSM018,3,0.1,0.2,22
LSM018_3_200_7.png,LSM018,3,0.1,0.2,7
LSM019_1_100_10.png,LSM019,1,0.1,0.1,10
LSM019_1_100_11.png,LSM019,1,0.1,0.1,11
LSM019_1_100_22.png,LSM019,1,0.1,0.1,22
LSM019_1_100_25.png,LSM019,1,0.1,0.1,25
LSM020_6_100_10.png,LSM020,6,0.1,0.1,10
LSM020_6_100_11.png,LSM020,6,0.1,0.1,11
LSM020_6_100_12.png,LSM020,6,0.1,0.1,12
LSM020_6_100_13.png,LSM020,6,0.1,0.1,13
LSM020_6_100_15.png,LSM020,6,0.1,0.1,15
LSM020_6_100_16.png,LSM020,6,0.1,0.1,16
LSM020_6_100_17.png,LSM020,6,0.1,0.1,17
LSM020_6_100_18.png,LSM020,6,0.1,0.1,18
LSM020_6_100_19.png,LSM020,6,0.1,0.1,19
LSM020_6_100_20.png,LSM020,6,0.1,0.1,20
LSM020_6_100_21.png,LSM020,6,0.1,0.1,21
LSM020_6_100_25.png,LSM020,6,0.1,0.1,25
LSM020_6_100_26.png,LSM020,6,0.1,0.1,26
LSM020_6_100_27.png,LSM020,6,0.1,0.1,27
LSM020_6_100_29.png,LSM020,6,0.1,0.1,29
LSM020_6_100_8.png,LSM020,6,0.1,0.1,8
LSM020_6_100_9.png,LSM020,6,0.1,0.1,9
LSM020_7_100_10.png,LSM020,7,0.1,0.1,10
LSM020_7_100_11.png,LSM020,7,0.1,0.1,11
LSM020_7_100_12.png,LSM020,7,0.1,0.1,12
LSM020_7_100_13.png,LSM020,7,0.1,0.1,13
LSM020_7_100_14.png,LSM020,7,0.1,0.1,14
LSM020_7_100_15.png,LSM020,7,0.1,0.1,15
LSM020_7_100_16.png,LSM020,7,0.1,0.1,16
LSM020_7_100_17.png,LSM020,7,0.1,0.1,17
LSM020_7_100_18.png,LSM020,7,0.1,0.1,18
LSM020_7_100_19.png,LSM020,7,0.1,0.1,19
LSM020_7_100_20.png,LSM020,7,0.1,0.1,20
LSM020_7_100_21.png,LSM020,7,0.1,0.1,21
LSM020_7_100_22.png,LSM020,7,0.1,0.1,22
LSM020_7_100_23.png,LSM020,7,0.1,0.1,23
LSM020_7_100_24.png,LSM020,7,0.1,0.1,24
LSM020_7_100_25.png,LSM020,7,0.1,0.1,25
LSM020_7_100_26.png,LSM020,7,0.1,0.1,26
LSM020_7_100_27.png,LSM020,7,0.1,0.1,27
LSM020_7_100_28.png,LSM020,7,0.1,0.1,28
LSM020_7_100_29.png,LSM020,7,0.1,0.1,29
LSM020_7_100_8.png,LSM020,7,0.1,0.1,8
LSM020_7_100_9.png,LSM020,7,0.1,0.1,9
LSM020_8_100_10.png,LSM020,8,0.1,0.1,10
LSM020_8_100_11.png,LSM020,8,0.1,0.1,11
LSM020_8_100_12.png,LSM020,8,0.1,0.1,12
LSM020_8_100_13.png,LSM020,8,0.1,0.1,13
LSM020_8_100_14.png,LSM020,8,0.1,0.1,14
LSM020_8_100_15.png,LSM020,8,0.1,0.1,15
LSM020_8_100_16.png,LSM020,8,0.1,0.1,16
LSM020_8_100_17.png,LSM020,8,0.1,0.1,17
LSM020_8_100_18.png,LSM020,8,0.1,0.1,18
LSM020_8_100_19.png,LSM020,8,0.1,0.1,19
LSM020_8_100_20.png,LSM020,8,0.1,0.1,20
LSM020_8_100_21.png,LSM020,8,0.1,0.1,21
LSM021_2_100_27.png,LSM021,2,0.1,0.1,27
LSM021_2_100_28.png,LSM021,2,0.1,0.1,28
LSM021_2_100_29.png,LSM021,2,0.1,0.1,29
LSM021_2_100_30.png,LSM021,2,0.1,0.1,30
LSM021_2_100_31.png,LSM021,2,0.1,0.1,31
LSM021_2_100_32.png,LSM021,2,0.1,0.1,32
LSM021_2_100_33.png,LSM021,2,0.1,0.1,33
LSM021_2_100_34.png,LSM021,2,0.1,0.1,34
LSM021_2_100_35.png,LSM021,2,0.1,0.1,35
LSM021_2_100_36.png,LSM021,2,0.1,0.1,36
LSM021_2_100_37.png,LSM021,2,0.1,0.1,37
LSM021_2_100_38.png,LSM021,2,0.1,0.1,38
LSM022_2_150_10.png,LSM022,2,0.1,0.15,10
LSM022_2_150_11.png,LSM022,2,0.1,0.15,11
LSM022_2_150_12.png,LSM022,2,0.1,0.15,12
LSM022_2_150_16.png,LSM022,2,0.1,0.15,16
LSM022_2_150_17.png,LSM022,2,0.1,0.15,17
LSM022_2_150_18.png,LSM022,2,0.1,0.15,18
LSM022_2_150_19.png,LSM022,2,0.1,0.15,19
LSM022_2_150_20.png,LSM022,2,0.1,0.15,20
LSM022_3_120_11.png,LSM022,3,0.1,0.12,11
LSM022_3_120_15.png,LSM022,3,0.1,0.12,15
LSM022_3_120_19.png,LSM022,3,0.1,0.12,19
LSM022_3_120_4.png,LSM022,3,0.1,0.12,4
LSM022_3_120_5.png,LSM022,3,0.1,0.12,5
LSM022_3_120_6.png,LSM022,3,0.1,0.12,6
LSM022_3_120_7.png,LSM022,3,0.1,0.12,7
LSM022_3_120_8.png,LSM022,3,0.1,0.12,8
LSM022_3_120_9.png,LSM022,3,0.1,0.12,9
LSM022_4_120_10.png,LSM022,4,0.1,0.12,10
LSM022_4_120_11.png,LSM022,4,0.1,0.12,11
LSM022_4_120_12.png,LSM022,4,0.1,0.12,12
LSM022_4_120_6.png,LSM022,4,0.1,0.12,6
LSM022_5_120_10.png,LSM022,5,0.1,0.12,10
LSM022_5_120_11.png,LSM022,5,0.1,0.12,11
LSM022_5_120_13.png,LSM022,5,0.1,0.12,13
LSM022_6_120_0.png,LSM022,6,0.1,0.12,0
LSM022_6_120_1.png,LSM022,6,0.1,0.12,1
LSM022_6_120_11.png,LSM022,6,0.1,0.12,11
LSM022_6_120_12.png,LSM022,6,0.1,0.12,12
LSM022_6b_120_13.png,LSM022,6b,0.1,0.12,13
LSM022_6b_120_16.png,LSM022,6b,0.1,0.12,16
LSM022_6b_120_11.png,LSM022,6b,0.1,0.12,11
LSM022_6b_120_14.png,LSM022,6b,0.1,0.12,14
LSM023_3_120_10.png,LSM023,3,0.1,0.12,10
LSM023_3_120_11.png,LSM023,3,0.1,0.12,11
LSM023_3_120_12.png,LSM023,3,0.1,0.12,12
LSM023_3_120_13.png,LSM023,3,0.1,0.12,13
LSM023_3_120_15.png,LSM023,3,0.1,0.12,15
LSM023_3_120_16.png,LSM023,3,0.1,0.12,16
LSM023_3_120_17.png,LSM023,3,0.1,0.12,17
LSM023_3_120_18.png,LSM023,3,0.1,0.12,18
LSM023_3_120_21.png,LSM023,3,0.1,0.12,21
LSM023_3_120_22.png,LSM023,3,0.1,0.12,22
LSM023_3_120_23.png,LSM023,3,0.1,0.12,23
LSM023_3_120_24.png,LSM023,3,0.1,0.12,24
LSM023_3_120_25.png,LSM023,3,0.1,0.12,25
LSM023_3_120_26.png,LSM023,3,0.1,0.12,26
LSM023_3_120_6.png,LSM023,3,0.1,0.12,6
LSM023_3_120_7.png,LSM023,3,0.1,0.12,7
LSM023_3_120_8.png,LSM023,3,0.1,0.12,8
LSM023_3_120_9.png,LSM023,3,0.1,0.12,9
LSM023_4_120_1.png,LSM023,4,0.1,0.12,1
LSM023_4_120_12.png,LSM023,4,0.1,0.12,12
LSM023_4_120_14.png,LSM023,4,0.1,0.12,14
LSM023_4_120_2.png,LSM023,4,0.1,0.12,2
LSM023_4_120_5.png,LSM023,4,0.1,0.12,5
LSM023_4_120_6.png,LSM023,4,0.1,0.12,6
LSM024_1_100_28.png,LSM024,1,0.1,0.1,28
LSM024_3_110_1.png,LSM024,3,0.1,0.11,1
LSM024_3_110_10.png,LSM024,3,0.1,0.11,10
LSM024_3_110_11.png,LSM024,3,0.1,0.11,11
LSM024_3_110_12.png,LSM024,3,0.1,0.11,12
LSM024_3_110_13.png,LSM024,3,0.1,0.11,13
LSM024_3_110_14.png,LSM024,3,0.1,0.11,14
LSM024_4_110_10.png,LSM024,4,0.1,0.11,10
LSM024_4_110_19.png,LSM024,4,0.1,0.11,19
LSM024_4_110_2.png,LSM024,4,0.1,0.11,2
LSM024_4_110_20.png,LSM024,4,0.1,0.11,20
LSM024_4_110_21.png,LSM024,4,0.1,0.11,21
LSM024_4_110_4.png,LSM024,4,0.1,0.11,4
LSM024_4_110_9.png,LSM024,4,0.1,0.11,9
LSM024_5_110_1.png,LSM024,5,0.1,0.11,1
LSM024_5_110_13.png,LSM024,5,0.1,0.11,13
LSM024_5_110_14.png,LSM024,5,0.1,0.11,14
LSM024_5_110_15.png,LSM024,5,0.1,0.11,15
LSM024_5_110_16.png,LSM024,5,0.1,0.11,16
LSM024_5_110_17.png,LSM024,5,0.1,0.11,17
LSM024_5_110_18.png,LSM024,5,0.1,0.11,18
LSM024_5_110_19.png,LSM024,5,0.1,0.11,19
LSM024_5_110_20.png,LSM024,5,0.1,0.11,20
LSM024_5_110_21.png,LSM024,5,0.1,0.11,21
LSM024_5_110_22.png,LSM024,5,0.1,0.11,22
LSM024_5_110_26.png,LSM024,5,0.1,0.11,26
LSM024_5_110_27.png,LSM024,5,0.1,0.11,27
LSM024_5_110_30.png,LSM024,5,0.1,0.11,30
LSM024_5_110_5.png,LSM024,5,0.1,0.11,5
LSM024_5_110_6.png,LSM024,5,0.1,0.11,6
LSM024_5_110_7.png,LSM024,5,0.1,0.11,7
LSM025_1b_100_10.png,LSM025,1b,0.1,0.1,10
LSM025_1b_100_11.png,LSM025,1b,0.1,0.1,11
LSM025_1b_100_12.png,LSM025,1b,0.1,0.1,12
LSM025_1b_100_4.png,LSM025,1b,0.1,0.1,4
LSM025_1b_100_5.png,LSM025,1b,0.1,0.1,5
LSM025_1b_100_6.png,LSM025,1b,0.1,0.1,6
LSM025_1b_100_8.png,LSM025,1b,0.1,0.1,8
LSM025_4_100_20.png,LSM025,4,0.1,0.1,20
LSM025_4_100_32.png,LSM025,4,0.1,0.1,32
LSM025_4_100_34.png,LSM025,4,0.1,0.1,34
LSM025_4_100_35.png,LSM025,4,0.1,0.1,35
LSM025_4_100_36.png,LSM025,4,0.1,0.1,36
LSM025_4_100_38.png,LSM025,4,0.1,0.1,38
LSM025_4_100_39.png,LSM025,4,0.1,0.1,39
LSM025_4_100_40.png,LSM025,4,0.1,0.1,40
LSM025_4_100_43.png,LSM025,4,0.1,0.1,43
LSM025_4_100_44.png,LSM025,4,0.1,0.1,44
LSM025_4_100_45.png,LSM025,4,0.1,0.1,45
LSM026_1_100_10.png,LSM026,1,0.1,0.1,10
LSM026_1_100_14.png,LSM026,1,0.1,0.1,14
LSM026_1_100_15.png,LSM026,1,0.1,0.1,15
LSM026_1_100_16.png,LSM026,1,0.1,0.1,16
LSM026_1_100_17.png,LSM026,1,0.1,0.1,17
LSM026_1_100_18.png,LSM026,1,0.1,0.1,18
LSM026_1_100_19.png,LSM026,1,0.1,0.1,19
LSM026_1_100_20.png,LSM026,1,0.1,0.1,20
LSM026_1_100_21.png,LSM026,1,0.1,0.1,21
LSM027_1_100_11.png,LSM027,1,0.1,0.1,11
LSM027_1_100_12.png,LSM027,1,0.1,0.1,12
LSM027_1_100_14.png,LSM027,1,0.1,0.1,14
LSM027_1_100_15.png,LSM027,1,0.1,0.1,15
LSM027_1_100_16.png,LSM027,1,0.1,0.1,16
LSM027_1_100_17.png,LSM027,1,0.1,0.1,17
LSM027_1_100_18.png,LSM027,1,0.1,0.1,18
LSM027_1_100_19.png,LSM027,1,0.1,0.1,19
LSM027_1_100_20.png,LSM027,1,0.1,0.1,20
LSM027_2_100_10.png,LSM027,2,0.1,0.1,10
LSM027_2_100_12.png,LSM027,2,0.1,0.1,12
LSM027_2_100_13.png,LSM027,2,0.1,0.1,13
LSM027_2_100_14.png,LSM027,2,0.1,0.1,14
LSM027_2_100_15.png,LSM027,2,0.1,0.1,15
LSM027_2_100_16.png,LSM027,2,0.1,0.1,16
LSM027_2_100_17.png,LSM027,2,0.1,0.1,17
LSM027_2_100_18.png,LSM027,2,0.1,0.1,18
LSM027_2_100_19.png,LSM027,2,0.1,0.1,19
LSM027_2_100_20.png,LSM027,2,0.1,0.1,20
LSM027_2_100_8.png,LSM027,2,0.1,0.1,8
LSM027_2_100_9.png,LSM027,2,0.1,0.1,9
LSM027_3_100_18.png,LSM027,3,0.1,0.1,18
LSM027_3_100_20.png,LSM027,3,0.1,0.1,20
LSM027_3_100_21.png,LSM027,3,0.1,0.1,21
LSM028_1_100_15.png,LSM028,1,0.1,0.1,15
LSM028_4_100_16.png,LSM028,4,0.1,0.1,16
LSM028_4_100_17.png,LSM028,4,0.1,0.1,17
LSM028_4_100_18.png,LSM028,4,0.1,0.1,18
LSM028_4_100_19.png,LSM028,4,0.1,0.1,19
LSM028_4_100_29.png,LSM028,4,0.1,0.1,29
LSM028_4_100_30.png,LSM028,4,0.1,0.1,30
LSM028_4_100_31.png,LSM028,4,0.1,0.1,31
LSM028_4_100_32.png,LSM028,4,0.1,0.1,32
LSM028_4_100_34.png,LSM028,4,0.1,0.1,34
LSM028_4_100_36.png,LSM028,4,0.1,0.1,36
LSM028_4_100_37.png,LSM028,4,0.1,0.1,37
LSM028_4_100_38.png,LSM028,4,0.1,0.1,38
LSM028_4_100_39.png,LSM028,4,0.1,0.1,39
LSM029_1a_100_30.png,LSM029,1a,0.1,0.1,30
LSM029_1a_100_31.png,LSM029,1a,0.1,0.1,31
LSM029_1a_100_32.png,LSM029,1a,0.1,0.1,32
LSM029_1a_100_33.png,LSM029,1a,0.1,0.1,33
LSM029_2_100_18.png,LSM029,2,0.1,0.1,18
LSM029_2_100_7.png,LSM029,2,0.1,0.1,7
LSM029_2_100_8.png,LSM029,2,0.1,0.1,8
LSM029_2_100_9.png,LSM029,2,0.1,0.1,9
LSM029_3_100_10.png,LSM029,3,0.1,0.1,10
LSM029_3_100_11.png,LSM029,3,0.1,0.1,11
LSM029_3_100_12.png,LSM029,3,0.1,0.1,12
LSM029_3_100_13.png,LSM029,3,0.1,0.1,13
LSM029_3_100_14.png,LSM029,3,0.1,0.1,14
LSM029_3_100_15.png,LSM029,3,0.1,0.1,15
LSM029_3_100_16.png,LSM029,3,0.1,0.1,16
LSM029_3_100_17.png,LSM029,3,0.1,0.1,17
LSM029_3_100_18.png,LSM029,3,0.1,0.1,18
LSM029_3_100_19.png,LSM029,3,0.1,0.1,19
LSM029_3_100_20.png,LSM029,3,0.1,0.1,20
LSM029_3_100_21.png,LSM029,3,0.1,0.1,21
LSM029_3_100_22.png,LSM029,3,0.1,0.1,22
LSM029_3_100_23.png,LSM029,3,0.1,0.1,23
LSM029_3_100_24.png,LSM029,3,0.1,0.1,24
LSM029_3_100_27.png,LSM029,3,0.1,0.1,27
LSM029_3_100_29.png,LSM029,3,0.1,0.1,29
LSM029_3_100_31.png,LSM029,3,0.1,0.1,31
LSM029_4_100_14.png,LSM029,4,0.1,0.1,14
LSM029_4_100_15.png,LSM029,4,0.1,0.1,15
LSM029_4_100_16.png,LSM029,4,0.1,0.1,16
LSM029_4_100_17.png,LSM029,4,0.1,0.1,17
LSM029_4_100_22.png,LSM029,4,0.1,0.1,22
LSM029_4_100_23.png,LSM029,4,0.1,0.1,23
LSM029_4_100_24.png,LSM029,4,0.1,0.1,24
LSM029_4_100_25.png,LSM029,4,0.1,0.1,25
LSM029_4_100_26.png,LSM029,4,0.1,0.1,26
LSM029_4_100_27.png,LSM029,4,0.1,0.1,27
LSM029_4_100_28.png,LSM029,4,0.1,0.1,28
LSM029_4_100_29.png,LSM029,4,0.1,0.1,29
LSM029_4_100_30.png,LSM029,4,0.1,0.1,30
LSM029_4_100_31.png,LSM029,4,0.1,0.1,31
LSM029_4_100_32.png,LSM029,4,0.1,0.1,32
LSM029_4_100_33.png,LSM029,4,0.1,0.1,33
LSM029_4_100_34.png,LSM029,4,0.1,0.1,34
LSM029_4_100_35.png,LSM029,4,0.1,0.1,35
LSM029_4_100_36.png,LSM029,4,0.1,0.1,36
LSM029_4_100_37.png,LSM029,4,0.1,0.1,37
LSM029_4_100_38.png,LSM029,4,0.1,0.1,38
LSM029_4_100_39.png,LSM029,4,0.1,0.1,39
LSM029_4_100_40.png,LSM029,4,0.1,0.1,40
LSM029_4_100_41.png,LSM029,4,0.1,0.1,41
LSM029_4_100_42.png,LSM029,4,0.1,0.1,42
LSM029_4_100_44.png,LSM029,4,0.1,0.1,44
LSM030_1_100_10.png,LSM030,1,0.1,0.1,10
LSM030_1_100_11.png,LSM030,1,0.1,0.1,11
LSM030_1_100_12.png,LSM030,1,0.1,0.1,12
LSM030_1_100_13.png,LSM030,1,0.1,0.1,13
LSM030_1_100_14.png,LSM030,1,0.1,0.1,14
LSM030_1_100_15.png,LSM030,1,0.1,0.1,15
LSM030_1_100_7.png,LSM030,1,0.1,0.1,7
LSM030_1_100_8.png,LSM030,1,0.1,0.1,8
LSM030_1_100_9.png,LSM030,1,0.1,0.1,9
LSM030_2_100_10.png,LSM030,2,0.1,0.1,10
LSM030_2_100_11.png,LSM030,2,0.1,0.1,11
LSM030_2_100_12.png,LSM030,2,0.1,0.1,12
LSM030_2_100_39.png,LSM030,2,0.1,0.1,39
LSM030_2_100_7.png,LSM030,2,0.1,0.1,7
LSM030_2_100_8.png,LSM030,2,0.1,0.1,8
LSM030_2_100_9.png,LSM030,2,0.1,0.1,9
LSM030_3_100_19.png,LSM030,3,0.1,0.1,19
LSM030_3_100_20.png,LSM030,3,0.1,0.1,20
LSM030_3_100_21.png,LSM030,3,0.1,0.1,21
LSM030_3_100_22.png,LSM030,3,0.1,0.1,22
LSM030_3_100_23.png,LSM030,3,0.1,0.1,23
LSM030_3_100_24.png,LSM030,3,0.1,0.1,24
LSM030_3_100_25.png,LSM030,3,0.1,0.1,25
LSM030_3_100_26.png,LSM030,3,0.1,0.1,26
LSM031_1_100_1.png,LSM031,1,0.1,0.1,1
LSM031_1_100_2.png,LSM031,1,0.1,0.1,2
LSM031_2_100_2.png,LSM031,2,0.1,0.1,2
LSM031_2_100_23.png,LSM031,2,0.1,0.1,23
LSM031_2_100_25.png,LSM031,2,0.1,0.1,25
LSM031_2_100_26.png,LSM031,2,0.1,0.1,26
LSM031_2_100_27.png,LSM031,2,0.1,0.1,27
LSM031_2_100_28.png,LSM031,2,0.1,0.1,28
LSM031_2_100_29.png,LSM031,2,0.1,0.1,29
LSM031_2_100_30.png,LSM031,2,0.1,0.1,30
LSM031_3_150_14.png,LSM031,3,0.1,0.15,14
LSM031_3_150_15.png,LSM031,3,0.1,0.15,15
LSM031_3_150_19.png,LSM031,3,0.1,0.15,19
LSM031_3_150_20.png,LSM031,3,0.1,0.15,20
LSM031_3_150_21.png,LSM031,3,0.1,0.15,21
LSM031_3_150_22.png,LSM031,3,0.1,0.15,22
LSM031_3_150_23.png,LSM031,3,0.1,0.15,23
LSM031_3_150_25.png,LSM031,3,0.1,0.15,25
LSM031_4_150_11.png,LSM031,4,0.1,0.15,11
LSM031_4_150_12.png,LSM031,4,0.1,0.15,12
LSM031_4_150_13.png,LSM031,4,0.1,0.15,13
LSM031_4_150_14.png,LSM031,4,0.1,0.15,14
LSM031_4_150_16.png,LSM031,4,0.1,0.15,16
LSM031_4_150_18.png,LSM031,4,0.1,0.15,18
LSM031_4_150_19.png,LSM031,4,0.1,0.15,19
LSM031_4_150_20.png,LSM031,4,0.1,0.15,20
LSM031_4_150_23.png,LSM031,4,0.1,0.15,23
LSM031_4_150_24.png,LSM031,4,0.1,0.15,24
LSM031_4_150_25.png,LSM031,4,0.1,0.15,25
LSM031_4_150_28.png,LSM031,4,0.1,0.15,28
LSM031_5_150_17.png,LSM031,5,0.1,0.15,17
LSM031_5_150_18.png,LSM031,5,0.1,0.15,18
LSM031_5_150_19.png,LSM031,5,0.1,0.15,19
LSM031_5_150_20.png,LSM031,5,0.1,0.15,20
LSM031_5_150_31.png,LSM031,5,0.1,0.15,31
LSM031_5_150_32.png,LSM031,5,0.1,0.15,32
LSM031_5_150_33.png,LSM031,5,0.1,0.15,33
LSM031_5_150_34.png,LSM031,5,0.1,0.15,34
LSM031_5_150_37.png,LSM031,5,0.1,0.15,37
LSM031_5_150_39.png,LSM031,5,0.1,0.15,39
LSM032_1_100_16.png,LSM032,1,0.1,0.1,16
LSM032_1_100_17.png,LSM032,1,0.1,0.1,17
LSM032_1_100_18.png,LSM032,1,0.1,0.1,18
LSM033_1_100_16.png,LSM033,1,0.1,0.1,16
LSM033_1_100_17.png,LSM033,1,0.1,0.1,17
LSM033_1_100_18.png,LSM033,1,0.1,0.1,18
LSM033_1_100_19.png,LSM033,1,0.1,0.1,19
LSM033_1_150_10.png,LSM033,1,0.1,0.15,10
LSM033_1_150_11.png,LSM033,1,0.1,0.15,11
LSM033_1_150_12.png,LSM033,1,0.1,0.15,12
LSM033_1_150_13.png,LSM033,1,0.1,0.15,13
LSM033_1_150_14.png,LSM033,1,0.1,0.15,14
LSM033_1_150_15.png,LSM033,1,0.1,0.15,15
LSM033_1_150_16.png,LSM033,1,0.1,0.15,16
LSM033_1_150_17.png,LSM033,1,0.1,0.15,17
LSM033_1_150_18.png,LSM033,1,0.1,0.15,18
LSM033_1_150_19.png,LSM033,1,0.1,0.15,19
LSM033_1_150_20.png,LSM033,1,0.1,0.15,20
LSM033_1_150_21.png,LSM033,1,0.1,0.15,21
LSM033_1_150_22.png,LSM033,1,0.1,0.15,22
LSM033_1_150_28.png,LSM033,1,0.1,0.15,28
LSM033_1_150_4.png,LSM033,1,0.1,0.15,4
LSM033_1_150_5.png,LSM033,1,0.1,0.15,5
LSM033_1_150_6.png,LSM033,1,0.1,0.15,6
LSM033_1_150_9.png,LSM033,1,0.1,0.15,9
LSM033_2_150_15.png,LSM033,2,0.1,0.15,15
LSM033_2_150_16.png,LSM033,2,0.1,0.15,16
LSM033_2_150_17.png,LSM033,2,0.1,0.15,17
LSM033_2_150_18.png,LSM033,2,0.1,0.15,18
LSM033_2_150_19.png,LSM033,2,0.1,0.15,19
LSM033_3_150_14.png,LSM033,3,0.1,0.15,14
LSM033_3_150_15.png,LSM033,3,0.1,0.15,15
LSM033_3_150_16.png,LSM033,3,0.1,0.15,16
LSM033_3_150_17.png,LSM033,3,0.1,0.15,17
LSM033_3_150_18.png,LSM033,3,0.1,0.15,18
