image_path,label
LSM029_3_100_16.png,LSIL
LSM029_3_100_17.png,LSIL
LSM029_3_100_18.png,LSIL
LSM029_3_100_19.png,LSIL
LSM029_3_100_20.png,LSIL
LSM029_3_100_21.png,LSIL
LSM029_3_100_22.png,LSIL
LSM029_3_100_23.png,LSIL
LSM029_3_100_24.png,LSIL
LSM029_3_100_27.png,LSIL
LSM029_3_100_29.png,LSIL
LSM029_3_100_31.png,LSIL
LSM029_4_100_14.png,HSIL
LSM029_4_100_15.png,HSIL
LSM029_4_100_16.png,HSIL
LSM029_4_100_17.png,HSIL
LSM029_4_100_22.png,HSIL
LSM029_4_100_23.png,HSIL
LSM029_4_100_24.png,HSIL
LSM029_4_100_25.png,HSIL
LSM029_4_100_26.png,HSIL
LSM029_4_100_27.png,HSIL
LSM029_4_100_28.png,HSIL
LSM029_4_100_29.png,HSIL
LSM029_4_100_30.png,HSIL
LSM029_4_100_31.png,HSIL
LSM029_4_100_32.png,HSIL
LSM029_4_100_33.png,HSIL
LSM029_4_100_34.png,HSIL
LSM029_4_100_35.png,HSIL
LSM029_4_100_36.png,HSIL
LSM029_4_100_37.png,HSIL
LSM029_4_100_38.png,HSIL
LSM029_4_100_39.png,HSIL
LSM029_4_100_40.png,HSIL
LSM029_4_100_41.png,HSIL
LSM029_4_100_42.png,HSIL
LSM029_4_100_44.png,HSIL
LSM030_1_100_10.png,LSIL
LSM030_1_100_11.png,LSIL
LSM030_1_100_12.png,LSIL
LSM030_1_100_13.png,LSIL
LSM030_1_100_14.png,LSIL
LSM030_1_100_15.png,LSIL
LSM030_1_100_7.png,LSIL
LSM030_1_100_8.png,LSIL
LSM030_1_100_9.png,LSIL
LSM030_2_100_10.png,LSIL
LSM030_2_100_11.png,LSIL
LSM030_2_100_12.png,LSIL
LSM030_2_100_39.png,LSIL
LSM030_2_100_7.png,LSIL
LSM030_2_100_8.png,LSIL
LSM030_2_100_9.png,LSIL
LSM030_3_100_19.png,LSIL
LSM030_3_100_20.png,LSIL
LSM030_3_100_21.png,LSIL
LSM030_3_100_22.png,LSIL
LSM030_3_100_23.png,LSIL
LSM030_3_100_24.png,LSIL
LSM030_3_100_25.png,LSIL
LSM030_3_100_26.png,LSIL
LSM031_1_100_1.png,HSIL
LSM031_1_100_2.png,HSIL
LSM031_2_100_2.png,LSIL
LSM031_2_100_23.png,LSIL
LSM031_2_100_25.png,LSIL
LSM031_2_100_26.png,LSIL
LSM031_2_100_27.png,LSIL
LSM031_2_100_28.png,LSIL
LSM031_2_100_29.png,LSIL
LSM031_2_100_30.png,LSIL
LSM031_3_150_14.png,HSIL
LSM031_3_150_15.png,HSIL
LSM031_3_150_19.png,HSIL
LSM031_3_150_20.png,HSIL
LSM031_3_150_21.png,HSIL
LSM031_3_150_22.png,HSIL
LSM031_3_150_23.png,HSIL
LSM031_3_150_25.png,HSIL
LSM031_4_150_11.png,HSIL
LSM031_4_150_12.png,HSIL
LSM031_4_150_13.png,HSIL
LSM031_4_150_14.png,HSIL
LSM031_4_150_16.png,HSIL
LSM031_4_150_18.png,HSIL
LSM031_4_150_19.png,HSIL
LSM031_4_150_20.png,HSIL
LSM031_4_150_23.png,HSIL
LSM031_4_150_24.png,HSIL
LSM031_4_150_25.png,HSIL
LSM031_4_150_28.png,HSIL
LSM031_5_150_17.png,HSIL
LSM031_5_150_18.png,HSIL
LSM031_5_150_19.png,LSIL
LSM031_5_150_20.png,HSIL
LSM031_5_150_31.png,HSIL
LSM031_5_150_32.png,HSIL
LSM031_5_150_33.png,HSIL
LSM031_5_150_34.png,HSIL
LSM031_5_150_37.png,HSIL
LSM031_5_150_39.png,HSIL
LSM032_1_100_16.png,LSIL
LSM032_1_100_17.png,LSIL
LSM032_1_100_18.png,LSIL
LSM033_1_100_16.png,LSIL
LSM033_1_100_17.png,HSIL
LSM033_1_100_18.png,HSIL
LSM033_1_100_19.png,HSIL
LSM033_1_150_10.png,HSIL
LSM033_1_150_11.png,HSIL
LSM033_1_150_12.png,HSIL
LSM033_1_150_13.png,HSIL
LSM033_1_150_14.png,HSIL
LSM033_1_150_15.png,HSIL
LSM033_1_150_16.png,HSIL
LSM033_1_150_17.png,HSIL
LSM033_1_150_18.png,HSIL
LSM033_1_150_19.png,HSIL
LSM033_1_150_20.png,HSIL
LSM033_1_150_21.png,HSIL
LSM033_1_150_22.png,HSIL
LSM033_1_150_28.png,HSIL
LSM033_1_150_4.png,HSIL
LSM033_1_150_5.png,HSIL
LSM033_1_150_6.png,HSIL
LSM033_1_150_9.png,LSIL
LSM033_2_150_15.png,HSIL
LSM033_2_150_16.png,HSIL
LSM033_2_150_17.png,HSIL
LSM033_2_150_18.png,HSIL
LSM033_2_150_19.png,HSIL
LSM033_3_150_14.png,HSIL
LSM033_3_150_15.png,HSIL
LSM033_3_150_16.png,HSIL
LSM033_3_150_17.png,HSIL
LSM033_3_150_18.png,HSIL
LSM033_3_150_19.png,HSIL
LSM033_3_150_21.png,HSIL
LSM033_3_150_22.png,HSIL
LSM033_3_150_23.png,HSIL
LSM033_3_150_24.png,HSIL
LSM033_3_150_25.png,HSIL
LSM033_3_150_26.png,HSIL
LSM033_3_150_27.png,HSIL
LSM033_3_150_28.png,HSIL
LSM033_3_150_34.png,HSIL
LSM033_3_150_35.png,HSIL
LSM033_4_150_10.png,LSIL
LSM033_4_150_11.png,LSIL
LSM033_4_150_12.png,LSIL
LSM033_4_150_16.png,LSIL
LSM033_4_150_17.png,LSIL
LSM033_4_150_18.png,LSIL
LSM033_4_150_19.png,LSIL
LSM033_4_150_20.png,LSIL
LSM033_4_150_21.png,LSIL
LSM033_4_150_22.png,LSIL
LSM033_4_150_4.png,LSIL
LSM033_4_150_5.png,LSIL
LSM033_4_150_6.png,LSIL
